GARDU INDUK,PEMILIK,NAMA,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,RATA-RATA,PENGGUNAAN
GI KELAPA GADING,DISJAYA,FLAMBOYAN / L1,8.80999999999949,12.0599999999995,10.630000000001,10.5799999999999,10.9200000000001,9.36999999999898,10.1800000000003,10.6000000000004,10.75,10.1700000000001,10.1800000000003,10.0399999999991,10.6700000000001,10.2200000000012,10.5599999999995,10.4799999999996,10.7800000000007,10.7699999999986,10.6600000000017,10.4899999999998,10.7999999999993,10.0900000000001,10.4799999999996,0,11.6100000000006,10.7199999999993,10.7700000000004,10.7999999999993,10.8299999999999,10.6900000000005,10.8700000000008,10.2122580645161,0
GI KELAPA GADING,DISJAYA,FLAMBOYAN / L2,54.1500000000015,0.559999999997672,11.7300000000032,22.6699999999983,22.9700000000012,21.4699999999975,26.5400000000009,18.4099999999999,22.4599999999991,23.6000000000022,26.4799999999996,25.380000000001,29.7799999999988,30.2599999999984,29.9800000000032,29.6699999999983,32.0900000000001,29.3400000000001,38.6800000000003,24.3100000000013,31.489999999998,29.2999999999993,30.75,0.100000000002183,32.2099999999991,30.2999999999993,32.4500000000007,31.4199999999983,32.4500000000007,28.380000000001,32.4099999999999,26.831935483871,1
GI KELAPA GADING,DISJAYA,CEMPAKA / H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI KELAPA GADING,DISJAYA,CEMPAKA / L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199999999986176,0,0,0,0,0,0,0.000645161290277986,0
GI KELAPA GADING,DISJAYA,CEMPAKA / L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI KELAPA GADING,DISJAYA,AKG2 / H,6.47000000000003,0.169999999999959,0.230000000000018,1.19000000000005,0.149999999999977,0.149999999999977,0.279999999999973,0.120000000000005,0.230000000000018,0.159999999999968,0.200000000000045,0.289999999999964,0.269999999999982,0.240000000000009,0.230000000000018,0.25,0.200000000000045,0.269999999999982,0.259999999999991,0.269999999999982,0.240000000000009,0.309999999999945,0.230000000000018,0.240000000000009,0.279999999999973,0.25,0.230000000000018,0.240000000000009,0.25,0.259999999999991,0.240000000000009,0.464516129032257,0
GI KELAPA GADING,DISJAYA,AKG2 / L1,7.64999999999964,7.22000000000025,7.47999999999956,7.46000000000004,7.35999999999967,7.26000000000022,7.34000000000015,7.67000000000007,7.36999999999989,7.64000000000033,7.44999999999982,7.25,7.5,7.59000000000015,7.63999999999942,7.32000000000062,7.71000000000004,7.75,7.38999999999942,7.90000000000055,7.92999999999938,7.73000000000047,7.71000000000004,7.80000000000018,7.54999999999927,7.24000000000069,7.1899999999996,8.15999999999985,8.03999999999996,7.77000000000044,7.96000000000004,7.5816129032258,0
GI KELAPA GADING,DISJAYA,AKG2 / L2,25.0200000000004,23.0299999999988,23.630000000001,24.5200000000004,24.0999999999985,22.5499999999993,28.5500000000029,18.3499999999985,22.8400000000001,23.4000000000015,25.9399999999987,13.5299999999988,21.9200000000019,23.2199999999975,48.4700000000012,51.4900000000016,55.0399999999972,51.3400000000001,69.4700000000012,41.2000000000007,51.4099999999999,23.9199999999983,22.4400000000023,24.7999999999993,25.7900000000009,20.8899999999994,30.4599999999991,30.1700000000019,30.8299999999981,27.2099999999991,33.630000000001,30.9406451612903,1
GI KELAPA GADING,DISJAYA,CERRY / H,4.85000000000036,5.30999999999949,5.47000000000025,5.52999999999975,6.38000000000011,5.5,5.40999999999985,5.44000000000051,5.19999999999982,5.85999999999967,5.61000000000058,4.44999999999982,5.43000000000029,5.42000000000007,4.77999999999975,4.69999999999982,5.52000000000044,4.64999999999964,5.40999999999985,5.5600000000004,5.44999999999982,4.47999999999956,4.68000000000029,5.88000000000011,5.32999999999993,5.69999999999982,5.71000000000004,5.52999999999975,5.25,3.98000000000047,5.55999999999949,5.29129032258064,0
GI KELAPA GADING,DISJAYA,CERRY / L1,8.74000000000069,9.50999999999931,9.34000000000015,9.40999999999985,10.8800000000001,9.65000000000055,9.42999999999938,9.39000000000033,9.48999999999978,10.04,9.22000000000025,8.17000000000007,9.26999999999953,9.60000000000036,8.88000000000011,8.63000000000011,9.89999999999964,8.77000000000044,9.19999999999982,1.81999999999971,9.43000000000029,8.26000000000022,8.79999999999927,10.1400000000003,9.27999999999975,9.03000000000065,9.39999999999964,9.76000000000022,8.81999999999971,8.64000000000033,9.63999999999942,9.04967741935484,0
GI KELAPA GADING,DISJAYA,CERRY / L2,14.6499999999996,18.5299999999988,24.0900000000001,25.3900000000012,26.7699999999986,24.3000000000011,23.8299999999999,12.1599999999999,18.8199999999997,27.8500000000004,20.7000000000007,15.5,24.1099999999988,19.4300000000003,13.4899999999998,14.8700000000008,17.6399999999994,16.9200000000001,30.8199999999997,11.6700000000001,5.43000000000029,13.5499999999993,16.8500000000004,26.6900000000005,24.9300000000003,22.7199999999993,22.6900000000005,18.9899999999998,14.4400000000005,14.5100000000002,24.7299999999996,19.5829032258064,0
GI KELAPA GADING,DISJAYA,AGLONEMA / H,12.1499999999996,11.6399999999994,12.4799999999996,12.6700000000001,12.7800000000007,11.5799999999999,12.25,12.2700000000004,11.8199999999997,12.8299999999999,10.7700000000004,11.75,12.4099999999999,12.4099999999999,12.2099999999991,11.8600000000006,12.5699999999997,11.7800000000007,12.5299999999988,12.5799999999999,12.630000000001,11.4799999999996,11.75,12.880000000001,12.8099999999995,12.8899999999994,13.0599999999995,12.9600000000009,12.369999999999,11.7000000000007,12.8299999999999,12.2806451612903,0
GI KELAPA GADING,DISJAYA,AGLONEMA / L1,18.8500000000004,18.7000000000007,19.0200000000004,19.1699999999983,19.5600000000013,17.7799999999988,18.630000000001,18.9099999999999,18.9400000000005,18.4299999999985,17.8400000000001,18.7400000000016,18.9699999999993,18.5799999999999,19.25,18.9500000000007,19.25,19.0099999999984,18.9400000000005,18.3600000000006,18.9699999999993,17.6499999999996,18.6000000000004,19,18.75,19.0200000000004,19.1499999999996,18.9799999999996,19.2300000000014,19.0599999999995,18.869999999999,18.8116129032258,0
GI KELAPA GADING,DISJAYA,AGLONEMA / L2,33.4399999999987,34.1500000000015,39.7899999999972,41.0200000000004,42.7799999999988,38.7200000000012,45.2400000000016,26.239999999998,33.6200000000026,41.5699999999997,33.4399999999987,29.6100000000006,41.3999999999978,39.3900000000031,32.2299999999996,34.0499999999993,41.0600000000013,33.9599999999991,51.9699999999975,34.3600000000006,41.2000000000007,30.9700000000012,33.489999999998,45.1900000000023,42.7799999999988,42.5099999999984,43.4700000000012,40.6900000000023,35.1299999999974,31.0800000000017,44.6299999999974,38.0380645161289,1
GI KELAPA GADING,DISJAYA,KRISSAN / H,9.3100000000004,9.13999999999942,9.42000000000007,9.40999999999985,9.78000000000065,8.76999999999953,9.15999999999985,9,9.35000000000036,9.60000000000036,9.30999999999949,9.19999999999982,9.47000000000025,9.17000000000007,9.02999999999975,8.98999999999978,9.44000000000051,9.26000000000022,9.42999999999938,9.38000000000011,9.18000000000029,8.60999999999967,8.99000000000069,9.4399999999996,9.35000000000036,9.30999999999949,9.35000000000036,9.34999999999945,9,9.39000000000033,10.0600000000004,9.27903225806453,0
GI KELAPA GADING,DISJAYA,KRISSAN / L1,15.8000000000011,15.6099999999988,15.4900000000016,15.7899999999991,11.1499999999996,14.3100000000013,15.2599999999984,15.3900000000012,15.9699999999993,15.2299999999996,15.5900000000001,15.3900000000012,15.8999999999996,15.7199999999993,15.9400000000005,15.5900000000001,16.1100000000006,16.0699999999997,15.9200000000001,15.5699999999997,19.7600000000002,10.8099999999995,15.6399999999994,15.880000000001,15.5399999999991,15.7900000000009,15.9399999999987,15.9000000000015,16.7600000000002,16.1999999999989,17.1900000000005,15.5874193548387,0
GI KELAPA GADING,DISJAYA,KRISSAN / L2,24.8199999999997,24.119999999999,24.9200000000019,25.9399999999987,23.5,19.2999999999993,29.5699999999997,18.9000000000015,23.1599999999999,26.8199999999997,25.7900000000009,20.4399999999987,26.0699999999997,25.2000000000007,23.5200000000004,23.4700000000012,26.1599999999999,23,31.9699999999975,21.1100000000006,25.5600000000013,22.2200000000012,22.1899999999987,26.5400000000009,25.6299999999974,25.0200000000004,25.9300000000003,25.7700000000004,24.5600000000013,21.989999999998,28.4900000000016,24.5703225806452,1
GI KELAPA GADING,DISJAYA,EDELWIS / H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI KELAPA GADING,DISJAYA,EDELWIS / L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI KELAPA GADING,DISJAYA,EDELWIS / L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI KELAPA GADING,DISJAYA,KAKTUS / H,9.44000000000051,8.53999999999996,9.31999999999971,9.46000000000004,6.77000000000044,6.34000000000015,6.45999999999913,6.46000000000004,6.41000000000076,6.75,6.57999999999993,6.17999999999938,6.71000000000004,6.44000000000051,6.44999999999982,6.3100000000004,6.61999999999989,6.35999999999967,6.68000000000029,6.61999999999989,6.67000000000007,6.1899999999996,6.34000000000015,6057.25,6.78999999999996,6.71000000000004,6.69999999999982,7,6.61999999999989,6.64000000000033,7.13000000000011,202.094838709677,0
GI KELAPA GADING,DISJAYA,KAKTUS / L1,12.7199999999993,12.6000000000004,12.8299999999999,11.5699999999997,9.59000000000015,8.93000000000029,9.30000000000018,9.27999999999975,9.39000000000033,9.84999999999945,9.19999999999982,9.09000000000015,9.36000000000058,9.15999999999985,9.34999999999945,9.32000000000062,9.60999999999967,9.39999999999964,9.75,9.18000000000029,9.34000000000015,8.9399999999996,9.43000000000029,7303.54,9.72000000000025,9.40999999999985,9.56999999999971,9.61000000000058,9.6299999999992,9.51000000000022,9.76000000000022,245.094838709677,0
GI KELAPA GADING,DISJAYA,KAKTUS / L2,34.8100000000013,35.4699999999975,42.5800000000017,39.5200000000004,27.119999999999,25.0900000000001,29.8400000000001,18.0400000000009,22.6399999999994,27.5099999999984,26.3000000000029,19.9499999999971,26.5600000000013,24.7200000000012,21.9699999999975,23.260000000002,26.6699999999983,21.9400000000023,33.2199999999975,22.010000000002,26.0099999999984,21.119999999999,22.510000000002,20485.93,28.4099999999999,27.4900000000016,28.1399999999994,25.9699999999975,23.25,21.130000000001,29.0400000000009,686.716774193548,0
GI KELAPA GADING,DISJAYA,DAHLIA / H,19.9799999999996,19.4200000000001,19.8700000000008,20.1900000000005,20.5199999999986,18.1200000000008,19.3199999999997,19.8299999999999,19.8000000000011,20.5999999999985,19.5100000000002,19.3900000000012,20.0499999999993,19.6800000000003,19.6299999999992,19.4400000000005,20.0300000000007,20.1099999999988,20.2700000000004,20.0499999999993,20.2200000000012,18.7799999999988,19.5,20.5400000000009,20.2600000000002,20.25,20.2999999999993,20.3900000000012,19.8299999999999,20.2399999999998,20.9599999999991,19.9058064516129,0
GI KELAPA GADING,DISJAYA,DAHLIA / L1,31.5900000000001,31.3100000000013,31.6899999999987,32.3100000000013,32.7999999999993,28.7400000000016,31.0099999999984,32.010000000002,32.4399999999987,31.2799999999988,30.7700000000004,30.8100000000013,32.2999999999993,31.0900000000001,32.2099999999991,32.0499999999993,33.0699999999997,32.9200000000019,32.3299999999981,31.3900000000031,32.489999999998,30.5499999999993,32.2299999999996,33.1800000000003,31.5300000000025,31.9399999999987,32.6500000000015,32.5099999999984,33.0699999999997,32.3899999999994,33.260000000002,31.9329032258065,1
GI KELAPA GADING,DISJAYA,DAHLIA / L2,51.1699999999983,49.4799999999959,51.0800000000017,53.2099999999991,54.8000000000029,49.7999999999956,61.5900000000038,41.5899999999965,49.8800000000047,56.0999999999985,53.9000000000015,43.6999999999971,52.760000000002,51.3799999999974,49.510000000002,50.4000000000015,54.6699999999983,50.1900000000023,66.989999999998,43.2200000000012,54.7099999999991,48.2200000000012,49.3199999999997,57.5599999999977,54.9599999999991,54.5200000000041,54.6800000000003,55.0299999999988,54.2599999999948,47.4300000000003,57.2800000000061,52.3674193548387,1
GI KELAPA GADING,DISJAYA,LAVENDER / H,1.45000000000005,1.49000000000001,1.54999999999995,1.26999999999998,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226129032258064,0
GI KELAPA GADING,DISJAYA,LAVENDER / L1,2.80000000000018,2.88999999999987,2.92000000000007,2.38999999999987,0,0.590000000000146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37387096774194,0
GI KELAPA GADING,DISJAYA,LAVENDER / L2,4.48000000000002,4.58999999999969,4.3100000000004,1.84999999999991,0,2.4699999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100000000002183,0,0,0,0,0,0,0.571290322580646,0
GI KELAPA GADING,DISJAYA,ASTER / H,3.58999999999969,3.42000000000007,4.09000000000015,4.0300000000002,0,4.01999999999998,3.00999999999976,3.61000000000013,3.52999999999975,4.03999999999996,3.92000000000007,3.51999999999998,4.09000000000015,3.21000000000004,3.59000000000015,3.46000000000004,4.13999999999987,3.58999999999969,4.12000000000035,3.90999999999985,4.01000000000022,3.48999999999978,3.51999999999998,4.17000000000007,4.02999999999975,4.09000000000015,4.15999999999985,4.08000000000038,3.66999999999962,3.47000000000025,4.28999999999996,3.67322580645161,0
GI KELAPA GADING,DISJAYA,ASTER / L1,5.09999999999945,4.97000000000025,5.26999999999953,5.30000000000018,0,2.73999999999978,5.14000000000033,5.26000000000022,5.07999999999993,5.53999999999996,5.06999999999971,55.0100000000002,4.28999999999996,5.23000000000047,5.17999999999938,5.03000000000065,5.30999999999949,5.21000000000004,5.22000000000025,5.09999999999945,5.3100000000004,5.07999999999993,5.25,5.35999999999967,5.17000000000007,5.24000000000069,5.29999999999927,5.17000000000007,5.3100000000004,5.26999999999953,5.45000000000073,6.54709677419355,0
GI KELAPA GADING,DISJAYA,ASTER / L2,10.9300000000003,12.2000000000007,16.8099999999995,17.1000000000004,0,12.1800000000003,7.92999999999847,8.56000000000131,12.0399999999991,18.9400000000005,14.7299999999996,10.7100000000009,15.2600000000002,8.8799999999992,10.8700000000008,12.3099999999995,16.7600000000002,12.3299999999999,22.6900000000005,14.4899999999998,16.7199999999993,10.4099999999999,11.9400000000005,19.6000000000004,18.0799999999999,18.1299999999992,18.4300000000003,17.0100000000002,11.6999999999989,11.3700000000008,19.2600000000002,13.8183870967742,0
GI KELAPA GADING,DISJAYA,SEROJA / H,6.47000000000025,6.25999999999931,6.61000000000058,6.61999999999989,0,6.75,6.39000000000033,6.40999999999985,6.4399999999996,6.80000000000018,6.35000000000036,6.20999999999913,6.64000000000033,6.61999999999989,6.44000000000051,6.32999999999993,6.69999999999982,6.5,6.78999999999996,6.63000000000011,6.75,6.21000000000004,6.43000000000029,6.85999999999967,6.76000000000022,6.85999999999967,6.96000000000004,6.94999999999982,6.60000000000036,6.34999999999945,6.97000000000025,6.37612903225806,0
GI KELAPA GADING,DISJAYA,SEROJA / L1,10.1200000000008,10.3299999999999,10.369999999999,10.4500000000007,0,4.92000000000007,9.8799999999992,10.25,10.4700000000012,9.97999999999956,9.85000000000036,9.93000000000029,10.4599999999991,10.1900000000005,10.4799999999996,10.4600000000009,10.7599999999984,10.7200000000012,10.5299999999988,10.3299999999999,10.4900000000016,9.92000000000007,10.4099999999999,10.7899999999991,10.3400000000001,10.5,10.7800000000007,10.4399999999987,10.7000000000007,10.4099999999999,10.7900000000009,9.87258064516133,0
GI KELAPA GADING,DISJAYA,SEROJA / L2,17.5599999999995,18.0400000000009,19.5799999999999,20.1899999999987,0,19.380000000001,22.2399999999998,14.1800000000003,17.4099999999999,21.3299999999999,19.1800000000003,14.9899999999998,20.75,19.0799999999999,17.5100000000002,18.0299999999988,20.4400000000005,18.0499999999993,25.5400000000009,16.9500000000007,20.5099999999984,17.0300000000007,17.5699999999997,22.2100000000009,20.9699999999993,21.0200000000004,21.2299999999996,20.5699999999997,18.7600000000002,16.8199999999997,21.7300000000014,18.6725806451613,0
GI KELAPA GADING,DISJAYA,ASOKA / H,1.64000000000033,1.44999999999982,1.82000000000016,1.80999999999995,0,1.79999999999973,1.78999999999996,1.58000000000038,1.55999999999995,1.80999999999995,1.86999999999989,1.47000000000025,1.50999999999976,2.38999999999987,1.61000000000013,1.61999999999989,2.01999999999998,1.48000000000002,2.12000000000035,2.09999999999991,1.92999999999984,1.65999999999985,1.61000000000013,1.94000000000005,1.84999999999991,2.0300000000002,2.00999999999976,1.98000000000002,1.65000000000009,1.55999999999995,1.99000000000024,1.73096774193549,0
GI KELAPA GADING,DISJAYA,ASOKA / L1,1.96000000000004,1.90999999999985,1.96000000000004,2.01999999999998,0,0.990000000000236,1.94999999999982,1.96000000000004,1.98000000000002,1.98000000000002,1.94000000000005,1.92999999999984,1.92000000000007,1.90000000000009,1.84999999999991,1.94000000000005,2,2.05999999999995,1.94999999999982,1.99000000000024,1.86999999999989,1.86999999999989,1.92000000000007,1.91000000000031,1.98000000000002,1.88999999999987,1.88000000000011,1.88999999999987,1.84000000000015,1.89999999999964,1.92000000000007,1.84064516129032,0
GI KELAPA GADING,DISJAYA,ASOKA / L2,6.84000000000015,7.75,10.1800000000003,10.3700000000008,0,10.0799999999999,11.0499999999993,5.47999999999956,7.3700000000008,11.6399999999994,9.6200000000008,6.93999999999869,11.0700000000015,9.01999999999862,7.01000000000022,7.6200000000008,10.2600000000002,8.02999999999884,13.6400000000012,2.88999999999942,16.25,6.81999999999971,8.47000000000116,11.4299999999985,11.5400000000009,11.4300000000003,11.6299999999992,10.5599999999995,7.54000000000087,7.70000000000073,11.9599999999991,9.10290322580647,0
GI KELAPA GADING,DISJAYA,HIBISCUS / H,13.7600000000002,13.8099999999995,13.4699999999993,13.8900000000012,0,14.3799999999992,13.3299999999999,13.8299999999999,14.1800000000003,14,13.2900000000009,13.3599999999988,13.8100000000013,13.3999999999996,13.5599999999995,13.9200000000001,13.8600000000006,14.3299999999999,13.8400000000001,13.7999999999993,13.7800000000007,13.5100000000002,13.9599999999991,14.0699999999997,13.6700000000001,14.0799999999999,13.7700000000004,13.75,13.6900000000005,14.2099999999991,13.8299999999999,13.3593548387097,0
GI KELAPA GADING,DISJAYA,HIBISCUS / L1,21.3400000000001,20.9799999999996,21.1399999999994,21.5200000000004,0,9.4900000000016,20.9599999999991,21.7200000000012,21.6599999999999,20.8899999999994,20.7099999999991,20.380000000001,21.630000000001,21.0199999999968,21.5699999999997,21.2100000000028,21.9399999999987,21.8899999999994,21.6200000000026,20.9199999999983,21.5699999999997,20.5600000000013,21.2599999999984,21.9400000000023,21.0799999999981,21.2200000000012,21.4599999999991,21.5400000000009,22.0699999999997,21.1499999999978,21.8100000000013,20.2661290322581,1
GI KELAPA GADING,DISJAYA,HIBISCUS / L2,36.0299999999988,36.1399999999994,35.760000000002,37.2700000000004,0,37.4799999999996,41.739999999998,29.4500000000007,35.630000000001,39.2400000000016,37.1699999999983,29.5400000000009,36.5999999999985,35.0499999999993,35.0500000000029,35.3899999999994,37.7900000000009,35.989999999998,45.7700000000004,30.8199999999997,36.9099999999999,34.9500000000007,34.5799999999981,39.1000000000022,36.7099999999991,37.7299999999996,37.5600000000013,37.2099999999991,37.7200000000012,33.6499999999978,38.1900000000023,35.2329032258065,1
GI KELAPA GADING,DISJAYA,LOTUS / H,0,0,0,0,0,0,0,0,0,0,3.05000000000001,0,0,0,0,0,0,0,0,7.05000000000001,0,0,0,0,9.55000000000001,0,0,0,0,0,0,0.633870967741937,0
GI KELAPA GADING,PLN,LOTUS / L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91999999999996,4.11000000000001,0,0,0,5.55000000000007,4.61000000000001,0,0,0,0,0,0,0.780322580645163,0
GI KELAPA GADING,PLN,LOTUS / L2,0,0,0,0,0,0,0,0,0,4,9.12999999999988,0,0,0,0,0,0,0,7.84999999999991,7.18000000000006,0,0,0,12.8500000000001,30.3999999999999,0,0,0,0,0,0,2.30354838709677,0
GI KELAPA GADING,PLN,KOCHIA / H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI KELAPA GADING,PLN,KOCHIA / L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI KELAPA GADING,PLN,KOCHIA / L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GI KELAPA GADING,PLN,TRAFO 1 / H,49.9199999999837,48.8600000000151,50.359999999986,50.6900000000023,48.960000000021,46.179999999993,24.38,25.23,25.78,26.7,28.6,24.61,26.52,25.1,24.98,25.37,26.76,26.01,26.93,33.5599999999999,26.58,24.9,25.6,27.07,36.01,27.1300000000001,26.9499999999999,26.8000000000001,25.52,25.66,27.16,31.1251612903226,1
GI KELAPA GADING,PLN,TRAFO 1 / L1,80.3600000000151,80.6399999999849,81.390000000014,80.5299999999988,83.7799999999988,73.140000000014,37.74,39.26,39.32,38.4,37.69,37.32,38.3,38.31,39.05,38.78,40.13,40.05,49.34,42.6099999999999,39.38,37.46,38.9400000000001,45.5899999999999,43.37,38.97,39.47,39.01,39.9,38.83,40.12,47.6509677419363,1
GI KELAPA GADING,PLN,TRAFO 1 / L2,141.849999999977,130.620000000054,157.819999999949,149.370000000054,143.719999999972,143.5,49.28,107.06,72.63,93.87,91.3800000000001,61.98,82.94,72.15,70.4300000000001,75.8,84.0500000000001,73.5799999999999,115.59,80.98,81.8599999999999,67.8900000000001,72.6900000000001,106.11,118.95,86.3,90.23,87.3499999999999,73.4300000000001,68.74,92.3499999999999,94.9838709677421,2
